1421802000	1421805600	12
1421805600	1421809200	6
1421809200	1421812800	10
1421812800	1421816400	24
1421816400	1421820000	13
1421820000	1421823600	5
1421823600	1421827200	3
1421827200	1421830800	2
1421830800	1421834400	1
1421834400	1421838000	4
1421838000	1421841600	3
1421841600	1421845200	5
1421845200	1421848800	2
1421848800	1421852400	8
1421852400	1421856000	6
1421856000	1421859600	4
1421859600	1421863200	8
1421863200	1421866800	2
1421866800	1421870400	4
1421870400	1421874000	9
1421874000	1421877600	4
1421877600	1421881200	7
1421881200	1421884800	7
1421884800	1421888400	31
1421888400	1421892000	7
1421892000	1421895600	8
1421895600	1421899200	7
1421899200	1421902800	6
1421902800	1421906400	2
1421906400	1421910000	3
1421910000	1421913600	3
1421913600	1421917200	0
1421917200	1421920800	0
1421920800	1421924400	0
1421924400	1421928000	0
1421928000	1421931600	0
1421931600	1421935200	1
1421935200	1421938800	4
1421938800	1421942400	3
1421942400	1421946000	5
1421946000	1421949600	7
1421949600	1421953200	4
1421953200	1421956800	3
1421956800	1421960400	2
1421960400	1421964000	0
1421964000	1421967600	1
1421967600	1421971200	6
1421971200	1421974800	6
1421974800	1421978400	12
1421978400	1421982000	12
1421982000	1421985600	16
1421985600	1421989200	19
1421989200	1421992800	4
1421992800	1421996400	6
1421996400	1422000000	3
1422000000	1422003600	0
1422003600	1422007200	3
1422007200	1422010800	3
1422010800	1422014400	2
1422014400	1422018000	4
1422018000	1422021600	7
1422021600	1422025200	14
1422025200	1422028800	5
1422028800	1422032400	11
1422032400	1422036000	11
1422036000	1422039600	10
1422039600	1422043200	13
1422043200	1422046800	9
1422046800	1422050400	6
1422050400	1422054000	10
1422054000	1422057600	8
1422057600	1422061200	18
1422061200	1422064800	24
1422064800	1422068400	21
1422068400	1422072000	4
1422072000	1422075600	8
1422075600	1422079200	8
1422079200	1422082800	5
1422082800	1422086400	1
1422086400	1422090000	3
1422090000	1422093600	0
1422093600	1422097200	1
1422097200	1422100800	2
1422100800	1422104400	1
1422104400	1422108000	5
1422108000	1422111600	7
1422111600	1422115200	3
1422115200	1422118800	6
1422118800	1422122400	4
1422122400	1422126000	3
1422126000	1422129600	6
1422129600	1422133200	52
1422133200	1422136800	15
1422136800	1422140400	12
1422140400	1422144000	16
1422144000	1422147600	13
1422147600	1422151200	13
1422151200	1422154800	17
1422154800	1422158400	6
1422158400	1422162000	15
1422162000	1422165600	4
1422165600	1422169200	2
1422169200	1422172800	4
1422172800	1422176400	4
1422176400	1422180000	2
1422180000	1422183600	2
1422183600	1422187200	3
1422187200	1422190800	2
1422190800	1422194400	5
1422194400	1422198000	6
1422198000	1422201600	9
1422201600	1422205200	23
1422205200	1422208800	8
1422208800	1422212400	5
1422212400	1422216000	14
1422216000	1422219600	8
1422219600	1422223200	7
1422223200	1422226800	15
1422226800	1422230400	11
1422230400	1422234000	8
1422234000	1422237600	14
1422237600	1422241200	18
1422241200	1422244800	5
1422244800	1422248400	5
1422248400	1422252000	6
1422252000	1422255600	1
1422255600	1422259200	0
1422259200	1422262800	2
1422262800	1422266400	0
1422266400	1422270000	3
1422270000	1422273600	5
1422273600	1422277200	4
1422277200	1422280800	3
1422280800	1422284400	5
1422284400	1422288000	8
1422288000	1422291600	15
1422291600	1422295200	9
1422295200	1422298800	11
1422298800	1422302400	11
1422302400	1422306000	15
1422306000	1422309600	6
1422309600	1422313200	12
1422313200	1422316800	10
1422316800	1422320400	10
1422320400	1422324000	30
1422324000	1422327600	10
1422327600	1422331200	12
1422331200	1422334800	11
1422334800	1422338400	7
1422338400	1422342000	3
1422342000	1422345600	5
1422345600	1422349200	1
1422349200	1422352800	0
1422352800	1422356400	2
1422356400	1422360000	1
1422360000	1422363600	0
1422363600	1422367200	1
1422367200	1422370800	5
1422370800	1422374400	9
1422374400	1422378000	11
1422378000	1422381600	38
1422381600	1422385200	29
1422385200	1422388800	28
1422388800	1422392400	44
1422392400	1422396000	20
1422396000	1422399600	15
1422399600	1422403200	19
1422403200	1422406800	17
1422406800	1422410400	10
1422410400	1422414000	12
1422414000	1422417600	10
1422417600	1422421200	12
1422421200	1422424800	3
1422424800	1422428400	4
1422428400	1422432000	1
1422432000	1422435600	0
1422435600	1422439200	0
1422439200	1422442800	0
1422442800	1422446400	5
1422446400	1422450000	9
1422450000	1422453600	5
1422453600	1422457200	5
1422457200	1422460800	4
1422460800	1422464400	8
1422464400	1422468000	12
1422468000	1422471600	9
1422471600	1422475200	21
1422475200	1422478800	13
1422478800	1422482400	15
1422482400	1422486000	14
1422486000	1422489600	14
1422489600	1422493200	16
1422493200	1422496800	15
1422496800	1422500400	13
1422500400	1422504000	12
1422504000	1422507600	4
1422507600	1422511200	0
1422511200	1422514800	0
1422514800	1422518400	0
1422518400	1422522000	0
1422522000	1422525600	1
1422525600	1422529200	0
1422529200	1422532800	0
1422532800	1422536400	1
1422536400	1422540000	2
1422540000	1422543600	1
1422543600	1422547200	2
1422547200	1422550800	0
1422550800	1422554400	3
1422554400	1422558000	1
1422558000	1422561600	2
1422561600	1422565200	1
1422565200	1422568800	3
1422568800	1422572400	2
1422572400	1422576000	0
1422576000	1422579600	2
1422579600	1422583200	0
1422583200	1422586800	3
1422586800	1422590400	3
1422590400	1422594000	1
1422594000	1422597600	1
1422597600	1422601200	0
1422601200	1422604800	4
1422604800	1422608400	0
1422608400	1422612000	0
1422612000	1422615600	0
1422615600	1422619200	0
1422619200	1422622800	5
1422622800	1422626400	0
1422626400	1422630000	1
1422630000	1422633600	8
1422633600	1422637200	6
1422637200	1422640800	5
1422640800	1422644400	8
1422644400	1422648000	6
1422648000	1422651600	8
1422651600	1422655200	7
1422655200	1422658800	3
1422658800	1422662400	5
1422662400	1422666000	5
1422666000	1422669600	0
1422669600	1422673200	1
1422673200	1422676800	2
1422676800	1422680400	0
1422680400	1422684000	1
1422684000	1422687600	1
1422687600	1422691200	1
1422691200	1422694800	1
1422694800	1422698400	0
1422698400	1422702000	1
1422702000	1422705600	0
1422705600	1422709200	2
1422709200	1422712800	1
1422712800	1422716400	1
1422716400	1422720000	1
1422720000	1422723600	1
1422723600	1422727200	3
1422727200	1422730800	3
1422730800	1422734400	2
1422734400	1422738000	3
1422738000	1422741600	1
1422741600	1422745200	4
1422745200	1422748800	3
1422748800	1422752400	12
1422752400	1422756000	10
1422756000	1422759600	11
1422759600	1422763200	7
1422763200	1422766800	5
1422766800	1422770400	3
1422770400	1422774000	5
1422774000	1422777600	8
1422777600	1422781200	6
1422781200	1422784800	5
1422784800	1422788400	6
1422788400	1422792000	9
1422792000	1422795600	21
1422795600	1422799200	35
1422799200	1422802800	49
1422802800	1422806400	50
1422806400	1422810000	39
1422810000	1422813600	47
1422813600	1422817200	368
1422817200	1422820800	419
1422820800	1422824400	587
1422824400	1422828000	711
1422828000	1422831600	1297
1422831600	1422835200	3444
1422835200	1422838800	3785
1422838800	1422842400	1666
1422842400	1422846000	3067
1422846000	1422849600	3368
1422849600	1422853200	190
1422853200	1422856800	61
1422856800	1422860400	56
1422860400	1422864000	64
1422864000	1422867600	40
1422867600	1422871200	31
1422871200	1422874800	30
1422874800	1422878400	36
1422878400	1422882000	35
1422882000	1422885600	36
1422885600	1422889200	36
1422889200	1422892800	32
1422892800	1422896400	36
1422896400	1422900000	33
1422900000	1422903600	25
1422903600	1422907200	7
1422907200	1422910800	10
1422910800	1422914400	7
1422914400	1422918000	2
1422918000	1422921600	2
1422921600	1422925200	4
1422925200	1422928800	4
1422928800	1422932400	1
1422932400	1422936000	1
1422936000	1422939600	1
1422939600	1422943200	1
1422943200	1422946800	2
1422946800	1422950400	0
1422950400	1422954000	0
1422954000	1422957600	0
1422957600	1422961200	1
1422961200	1422964800	0
1422964800	1422968400	0
1422968400	1422972000	1
1422972000	1422975600	1
1422975600	1422979200	1
1422979200	1422982800	0
1422982800	1422986400	0
1422986400	1422990000	1
1422990000	1422993600	1
1422993600	1422997200	0
1422997200	1423000800	1
1423000800	1423004400	0
1423004400	1423008000	0
1423008000	1423011600	0
1423011600	1423015200	2
1423015200	1423018800	2
1423018800	1423022400	0
1423022400	1423026000	0
1423026000	1423029600	0
1423029600	1423033200	0
1423033200	1423036800	0
1423036800	1423040400	2
1423040400	1423044000	1
1423044000	1423047600	0
1423047600	1423051200	0
1423051200	1423054800	1
1423054800	1423058400	0
1423058400	1423062000	1
1423062000	1423065600	0
1423065600	1423069200	2
1423069200	1423072800	1
1423072800	1423076400	1
1423076400	1423080000	0
1423080000	1423083600	2
1423083600	1423087200	0
1423087200	1423090800	0
1423090800	1423094400	0
1423094400	1423098000	1
1423098000	1423101600	0
1423101600	1423105200	0
1423105200	1423108800	0
1423108800	1423112400	0
1423112400	1423116000	0
1423116000	1423119600	0
1423119600	1423123200	0
1423123200	1423126800	0
1423126800	1423130400	0
1423130400	1423134000	0
1423134000	1423137600	0
1423137600	1423141200	0
1423141200	1423144800	0
1423144800	1423148400	0
1423148400	1423152000	0
1423152000	1423155600	0
1423155600	1423159200	0
1423159200	1423162800	0
1423162800	1423166400	0
1423166400	1423170000	0
1423170000	1423173600	1
1423173600	1423177200	0
1423177200	1423180800	0
1423180800	1423184400	0
1423184400	1423188000	0
1423188000	1423191600	0
1423191600	1423195200	0
1423195200	1423198800	0
1423198800	1423202400	0
1423202400	1423206000	0
1423206000	1423209600	0
1423209600	1423213200	0
1423213200	1423216800	0
1423216800	1423220400	0
1423220400	1423224000	0
1423224000	1423227600	0
1423227600	1423231200	1
1423231200	1423234800	0
1423234800	1423238400	0
1423238400	1423242000	0
1423242000	1423245600	0
1423245600	1423249200	0
1423249200	1423252800	0
1423252800	1423256400	0
1423256400	1423260000	0
1423260000	1423263600	0
1423263600	1423267200	0
1423267200	1423270800	0
1423270800	1423274400	0
1423274400	1423278000	0
1423278000	1423281600	0
1423281600	1423285200	0
1423285200	1423288800	0
1423288800	1423292400	0
1423292400	1423296000	1
